titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Volkswagen Fox 2020|autos|hatchback|Volkswagen|Fox|2020|US$ 9,600|"Gasolina|Mecánica
Kilometraje:
45,000 Kms
Lima, Lima"|Gasolina|Mecánica||45000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-fox-2020-1846676|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Toyota Yaris 2017|autos|hatchback|Toyota|Yaris|2017|US$ 12,400|"Gasolina|Automática - Secuencial
Kilometraje:
81,000 Kms
Cusco, Cusco"|Gasolina|Automática|Secuencial|81000.0|Cusco, Cusco|[]|https://neoauto.com/auto/usado/toyota-yaris-2017-1818630|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Hyundai Grand I10 Hb 2018|autos|hatchback|Hyundai|Grand I10 Hb|2018|US$ 27,500|"Gas GLP|Mecánica
Kilometraje:
170,000 Kms
Callao, Callao"|Gas Glp|Mecánica||170000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/hyundai-grand-i10-hb-2018-1845158|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Mazda 3 Sport 2017|autos|hatchback|Mazda|3 Sport|2017|US$ 13,400|"Gasolina|Automática - Secuencial
Kilometraje:
85,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|85000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2017-1846084|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Kia Rio 2020|autos|hatchback|Kia|Rio|2020|US$ 11,600|"Gasolina|Mecánica
Kilometraje:
69,832 Kms
Cañete, Lima"|Gasolina|Mecánica||69832.0|Cañete, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2020-1847471|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Hyundai Accent 2014|autos|hatchback|Hyundai|Accent|2014|US$ 8,800|"Gasolina|Automática
Kilometraje:
90,244 Kms
Lima, Lima"|Gasolina|Automática||90244.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-accent-2014-1847378|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Seat Leon Style 1.6 Mec 2013|autos|hatchback|Seat|Leon Style 1.6 Mec|2013|US$ 8,600|"Gasolina|Mecánica
Kilometraje:
115,000 Kms
Lima, Lima"|Gasolina|Mecánica||115000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/seat-leon-style-1-6-mec-2013-1848103|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Hyundai I30 2021|autos|hatchback|Hyundai|I30|2021|US$ 5,000|"Gasolina|Mecánica
Kilometraje:
35,800 Kms
Lima, Lima"|Gasolina|Mecánica||35800.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i30-2021-1848380|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Toyota Starlet 1998|autos|hatchback|Toyota|Starlet|1998|US$ 4,000|"Gasolina|Automática
Kilometraje:
149,000 Kms
Lima, Lima"|Gasolina|Automática||149000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-starlet-1998-1817176|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Kia Picanto 2014|autos|hatchback|Kia|Picanto|2014|US$ 8,000|"Gasolina|Mecánica
Kilometraje:
40,000 Kms
Lima, Lima"|Gasolina|Mecánica||40000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2014-1764991|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Toyota Agya 2023|autos|hatchback|Toyota|Agya|2023|US$ 9,590|"Gasolina|Mecánica
Kilometraje:
42,300 Kms
Lima, Lima"|Gasolina|Mecánica||42300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-agya-2023-1847344|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Honda Fit 2008|autos|hatchback|Honda|Fit|2008|US$ 4,850|"Gasolina|Automática
Kilometraje:
105,000 Kms
Lima, Lima"|Gasolina|Automática||105000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/honda-fit-2008-1846208|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Seat Leon Style 2016|autos|hatchback|Seat|Leon Style|2016|US$ 14,500|"Gasolina|Automática
Kilometraje:
47,000 Kms
Lima, Lima"|Gasolina|Automática||47000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/seat-leon-style-2016-1845543|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Citroen C-3 2008|autos|hatchback|Citroen|C-3|2008|US$ 5,100|"Gasolina|Mecánica
Kilometraje:
156,000 Kms
Lima, Lima"|Gasolina|Mecánica||156000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/citroen-c-3-2008-1846053|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Bmw 120i 2016|autos|hatchback|BMW|120i|2016|US$ 17,500|"Gasolina|Mecánica
Kilometraje:
74,000 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||74000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/bmw-120i-2016-1845960|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Fiat 138 2021|autos|hatchback|Fiat|138|2021|US$ 44,000|"Gasolina|Mecánica
Kilometraje:
18,000 Kms
Callao, Callao"|Gasolina|Mecánica||18000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/fiat-138-2021-1847914|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Suzuki Swift 2022|autos|hatchback|Suzuki|Swift|2022|US$ 11,900|"Gasolina|Mecánica
Kilometraje:
26,000 Kms
Lima, Lima"|Gasolina|Mecánica||26000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2022-1848141|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Suzuki Baleno 2018|autos|hatchback|Suzuki|Baleno|2018|US$ 10,900|"Gasolina|Mecánica
Kilometraje:
9,500 Kms
Lima, Lima"|Gasolina|Mecánica||9500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-baleno-2018-1845050|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Audi A3 Sportback 2015|autos|hatchback|Audi|A3 Sportback|2015|US$ 14,500|"Gasolina|Automática - Secuencial
Kilometraje:
71,787 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|71787.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2015-1846989|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Citroen C-4 2018|autos|hatchback|Citroen|C-4|2018|US$ 10,700|"Gasolina|Mecánica
Kilometraje:
76,000 Kms
Lima, Lima"|Gasolina|Mecánica||76000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/citroen-c-4-2018-1847816|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Mazda 3 2016|autos|hatchback|Mazda|3|2016|US$ 12,200|"Gasolina|Mecánica
Kilometraje:
75,000 Kms
Lima, Lima"|Gasolina|Mecánica||75000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2016-1848371|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Kia Picanto 2017|autos|hatchback|Kia|Picanto|2017|US$ 8,500|"Gasolina|Automática
Kilometraje:
25,000 Kms
Lima, Lima"|Gasolina|Automática||25000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2017-1845175|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=14
Mini Clubman 2016|autos|hatchback|Mini|Clubman|2016|US$ 19,500|"Gasolina|Automática
Kilometraje:
58,000 Kms
Lima, Lima"|Gasolina|Automática||58000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-clubman-2016-1846438|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Suzuki Celerio 2016|autos|hatchback|Suzuki|Celerio|2016|US$ 6,800|"Gasolina|Automática
Kilometraje:
80,000 Kms
Lima, Lima"|Gasolina|Automática||80000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-celerio-2016-1847247|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Hyundai Accent 2016|autos|hatchback|Hyundai|Accent|2016|US$ 10,900|"Gasolina|Automática - Secuencial
Kilometraje:
47,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|47000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-accent-2016-1844757|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Suzuki Swift 2019|autos|hatchback|Suzuki|Swift|2019|US$ 11,600|"Gasolina|Automática - Secuencial
Kilometraje:
90,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|90000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2019-1845028|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Mazda 3 Sport 2018|autos|hatchback|Mazda|3 Sport|2018|US$ 13,200|"Gasolina|Mecánica
Kilometraje:
52,000 Kms
Lima, Lima"|Gasolina|Mecánica||52000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2018-1847332|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Kia Soul 2015|autos|hatchback|Kia|Soul|2015|US$ 11,000|"Gasolina|Automática
Kilometraje:
124,500 Kms
Lima, Lima"|Gasolina|Automática||124500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-soul-2015-1845809|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Hyundai I30 2021|autos|hatchback|Hyundai|I30|2021|US$ 5,000|"Gasolina|Automática - Secuencial
Kilometraje:
29,500 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|29500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i30-2021-1848379|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Audi A3 Sportback 2017|autos|hatchback|Audi|A3 Sportback|2017|US$ 17,990|"Gasolina|Automática - Secuencial
Kilometraje:
40,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|40000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2017-1847139|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Suzuki Baleno 2018|autos|hatchback|Suzuki|Baleno|2018|US$ 10,000|"Gasolina|Automática
Kilometraje:
85,000 Kms
Lima, Lima"|Gasolina|Automática||85000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-baleno-2018-1844768|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Mazda 3 2016|autos|hatchback|Mazda|3|2016|US$ 12,200|"Gasolina|Mecánica
Kilometraje:
75,000 Kms
Lima, Lima"|Gasolina|Mecánica||75000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2016-1848371|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Suzuki Swift 2024|autos|hatchback|Suzuki|Swift|2024|US$ 12,200|"Gasolina|Mecánica
Kilometraje:
48,000 Kms
Ilo, Moquegua"|Gasolina|Mecánica||48000.0|Ilo, Moquegua|[]|https://neoauto.com/auto/usado/suzuki-swift-2024-1846194|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Mercedes Benz A200 2023|autos|hatchback|Mercedes Benz|A200|2023|US$ 26,900|"Gasolina|Automática - Secuencial
Kilometraje:
15,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|15000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a200-2023-1846026|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Mazda 2 Sport 2019|autos|hatchback|Mazda|2 Sport|2019|US$ 13,000|"Gasolina|Mecánica
Kilometraje:
46,800 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||46800.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/mazda-2-sport-2019-1845131|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Toyota Yaris 2015|autos|hatchback|Toyota|Yaris|2015|US$ 12,000|"Gasolina|Mecánica
Kilometraje:
66,000 Kms
Ica, Ica"|Gasolina|Mecánica||66000.0|Ica, Ica|[]|https://neoauto.com/auto/usado/toyota-yaris-2015-1845024|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Toyota Corolla 2021|autos|hatchback|Toyota|Corolla|2021|US$ 18,000|"Gasolina|Mecánica
Kilometraje:
30,000 Kms
Lima, Lima"|Gasolina|Mecánica||30000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2021-1845308|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Toyota Prius 2013|autos|hatchback|Toyota|Prius|2013|US$ 11,500|"Gasolina|Automática
Kilometraje:
118,000 Kms
Lima, Lima"|Gasolina|Automática||118000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-prius-2013-1847290|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Mazda 3 2008|autos|hatchback|Mazda|3|2008|US$ 7,500|"Dual|Mecánica
Kilometraje:
192,000 Kms
Lima, Lima"|Dual|Mecánica||192000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2008-1845037|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Toyota Agya 2019|autos|hatchback|Toyota|Agya|2019|US$ 9,000|"Gasolina|Mecánica
Kilometraje:
32,000 Kms
Callao, Callao"|Gasolina|Mecánica||32000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/toyota-agya-2019-1846514|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Kia Picanto 2022|autos|hatchback|Kia|Picanto|2022|US$ 9,900|"Gasolina-Híbrido|Mecánica
Kilometraje:
21,000 Kms
Lima, Lima"|Gasolina-Híbrido|Mecánica||21000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2022-1847406|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Renault 19 2016|autos|hatchback|Renault|19|2016|US$ 8,000|"Gasolina|Automática
Kilometraje:
80,000 Kms
Lima, Lima"|Gasolina|Automática||80000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/renault-19-2016-1844743|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=15
Bmw 128ti 2023|autos|hatchback|BMW|128ti|2023|US$ 35,200|"Gas|Automática - Secuencial
Kilometraje:
28,000 Kms
Lima, Lima"|Gas|Automática|Secuencial|28000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-128ti-2023-1846042|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Subaru Impreza Sport 2019|autos|hatchback|Subaru|Impreza Sport|2019|US$ 16,490|"Gasolina|Automática
Kilometraje:
20,000 Kms
Lima, Lima"|Gasolina|Automática||20000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2019-1845604|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Fiat Argo 2023|autos|hatchback|Fiat|Argo|2023|US$ 14,500|"Gas GLP|Mecánica
Kilometraje:
16,400 Kms
Lima, Lima"|Gas Glp|Mecánica||16400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/fiat-argo-2023-1845905|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Audi A3 Sportback 2018|autos|hatchback|Audi|A3 Sportback|2018|US$ 24,500|"Gasolina|Automática - Secuencial
Kilometraje:
36,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|36000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2018-1847941|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Peugeot 307-Xr 2007|autos|hatchback|Peugeot|307-Xr|2007|US$ 6,300|"Gasolina|Mecánica
Kilometraje:
61,143 Kms
Lima, Lima"|Gasolina|Mecánica||61143.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-307-xr-2007-1844818|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Mercedes Benz A200 2020|autos|hatchback|Mercedes Benz|A200|2020|US$ 24,000|"Gasolina|Automática - Secuencial
Kilometraje:
60,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|60000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a200-2020-1846695|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Audi A3 Sportback 2016|autos|hatchback|Audi|A3 Sportback|2016|US$ 14,500|"Gasolina|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|70000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2016-1847920|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Kia Rio 2022|autos|hatchback|Kia|Rio|2022|US$ 13,000|"Gasolina|Automática - Secuencial
Kilometraje:
41,200 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|41200.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2022-1845744|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Bmw 118i 2018|autos|hatchback|BMW|118i|2018|US$ 16,500|"Gasolina|Automática - Secuencial
Kilometraje:
65,000 Kms
Arequipa, Arequipa"|Gasolina|Automática|Secuencial|65000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/bmw-118i-2018-1845222|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Toyota Agya 2025|autos|hatchback|Toyota|Agya|2025|US$ 11,700|"Gasolina|Mecánica
Kilometraje:
17,000 Kms
Lima, Lima"|Gasolina|Mecánica||17000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-agya-2025-1847796|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Geely Lc 2014|autos|hatchback|Geely|Lc|2014|US$ 7,200|"Dual|Mecánica
Kilometraje:
85,377 Kms
Lima, Lima"|Dual|Mecánica||85377.0|Lima, Lima|[]|https://neoauto.com/auto/usado/geely-lc-2014-1848369|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Bmw 120i 2017|autos|hatchback|BMW|120i|2017|US$ 19,000|"Gasolina|Automática - Secuencial
Kilometraje:
66,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|66000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-120i-2017-1846347|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Mg 3 2023|autos|hatchback|MG|3|2023|US$ 8,900|"Gasolina|Mecánica
Kilometraje:
16,000 Kms
Lima, Lima"|Gasolina|Mecánica||16000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mg-3-2023-1845638|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Mazda Demio 2009|autos|hatchback|Mazda|Demio|2009|US$ 6,100|"Gas GLP|Automática
Kilometraje:
134,000 Kms
Lima, Lima"|Gas Glp|Automática||134000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-demio-2009-1848196|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Toyota Auris 2014|autos|hatchback|Toyota|Auris|2014|US$ 13,000|"Gasolina|Automática - Secuencial
Kilometraje:
38,500 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|38500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-auris-2014-1847269|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Chevrolet Onix 2025|autos|hatchback|Chevrolet|Onix|2025|US$ 13,800|"Gasolina|Automática
Kilometraje:
3,711 Kms
Lima, Lima"|Gasolina|Automática||3711.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-onix-2025-1845441|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Suzuki Sx-4 2007|autos|hatchback|Suzuki|Sx-4|2007|US$ 6,100|"Gasolina|Mecánica
Kilometraje:
145,000 Kms
Lima, Lima"|Gasolina|Mecánica||145000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-sx-4-2007-1847122|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Peugeot 206 2006|autos|hatchback|Peugeot|206|2006|US$ 5,300|"Gasolina|Mecánica
Kilometraje:
192,457 Kms
Lima, Lima"|Gasolina|Mecánica||192457.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-206-2006-1848189|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Toyota Prius 2014|autos|hatchback|Toyota|Prius|2014|US$ 10,500|"Gasolina-Híbrido|Automática
Kilometraje:
102,000 Kms
Lima, Lima"|Gasolina-Híbrido|Automática||102000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-prius-2014-1847767|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Hyundai Accent 2014|autos|hatchback|Hyundai|Accent|2014|US$ 30,000|"Gasolina|Automática - Secuencial
Kilometraje:
111,130 Kms
Trujillo, La Libertad"|Gasolina|Automática|Secuencial|111130.0|Trujillo, La Libertad|[]|https://neoauto.com/auto/usado/hyundai-accent-2014-1847670|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=16
Daihatsu Charade 1992|autos|hatchback|Daihatsu|Charade|1992|US$ 2,500|"Gasolina|Mecánica
Kilometraje:
510,000 Kms
Lima, Lima"|Gasolina|Mecánica||510000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/daihatsu-charade-1992-1848112|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Ford Mustang 1967|autos|hatchback|Ford|Mustang 1967||US$ 19,000|"Gasolina|Automática
Kilometraje:
10,000 Kms
Lima, Lima"|Gasolina|Automática||10000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/ford-mustang-1967-1845906|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Kia Rio 2023|autos|hatchback|Kia|Rio|2023|US$ 14,400|"Gasolina|Mecánica
Kilometraje:
35,900 Kms
Cusco, Cusco"|Gasolina|Mecánica||35900.0|Cusco, Cusco|[]|https://neoauto.com/auto/usado/kia-rio-2023-1847137|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Mazda 3 2012|autos|hatchback|Mazda|3|2012|US$ 9,500|"Gasolina|Mecánica
Kilometraje:
120 Kms
Lima, Lima"|Gasolina|Mecánica||120.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2012-1847029|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Mini Cooper S 2019|autos|hatchback|Mini|Cooper S|2019|US$ 21,000|"Gasolina|Automática
Kilometraje:
7,000 Kms
Lima, Lima"|Gasolina|Automática||7000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-cooper-s-2019-1845078|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Mazda 2 Sport 2019|autos|hatchback|Mazda|2 Sport|2019|US$ 11,200|"Gasolina|Mecánica
Kilometraje:
57,500 Kms
Lima, Lima"|Gasolina|Mecánica||57500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2019-1847165|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Peugeot 206 2008|autos|hatchback|Peugeot|206|2008|US$ 5,500|"Gas GLP|Automática - Secuencial
Kilometraje:
99,000 Kms
Lima, Lima"|Gas Glp|Automática|Secuencial|99000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-206-2008-1848252|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Hyundai I20 Active 2019|autos|hatchback|Hyundai|I20 Active|2019|US$ 12,000|"Dual|Mecánica
Kilometraje:
69,500 Kms
Huaura, Lima"|Dual|Mecánica||69500.0|Huaura, Lima|[]|https://neoauto.com/auto/usado/hyundai-i20-active-2019-1846131|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Mazda 2 Sport 2021|autos|hatchback|Mazda|2 Sport|2021|US$ 21,000|"Gasolina|Automática
Kilometraje:
15,000 Kms
Lima, Lima"|Gasolina|Automática||15000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2021-1846940|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Kia Picanto 2020|autos|hatchback|Kia|Picanto|2020|US$ 5,000|"Gasolina|Automática
Kilometraje:
33 Kms
Lima, Lima"|Gasolina|Automática||33.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2020-1848359|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Nissan March 2004|autos|hatchback|Nissan|March|2004|US$ 6,600|"Gasolina|Automática
Kilometraje:
101,000 Kms
Lima, Lima"|Gasolina|Automática||101000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-march-2004-1848351|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Audi A3 Sportback 2019|autos|hatchback|Audi|A3 Sportback|2019|US$ 20,900|"Gasolina|Automática - Secuencial
Kilometraje:
24,300 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|24300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2019-1848034|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Volkswagen Golf Gti 2004|autos|hatchback|Volkswagen|Golf Gti|2004|US$ 7,600|"Gasolina|Mecánica
Kilometraje:
101 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||101.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/volkswagen-golf-gti-2004-1845526|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Hyundai I30 2020|autos|hatchback|Hyundai|I30|2020|US$ 5,000|"Gasolina|Automática
Kilometraje:
33 Kms
Lima, Lima"|Gasolina|Automática||33.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i30-2020-1848136|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Toyota Agya 2022|autos|hatchback|Toyota|Agya|2022|US$ 10,600|"Gas GNV|Automática
Kilometraje:
92,000 Kms
Lima, Lima"|Gas Gnv|Automática||92000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-agya-2022-1848094|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Toyota Agya 2022|autos|hatchback|Toyota|Agya|2022|US$ 9,800|"Gasolina|Automática
Kilometraje:
28,500 Kms
Lima, Lima"|Gasolina|Automática||28500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-agya-2022-1848250|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Mazda 3 Sport 2024|autos|hatchback|Mazda|3 Sport|2024|US$ 24,500|"Gasolina|Automática
Kilometraje:
13,000 Kms
Lima, Lima"|Gasolina|Automática||13000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2024-1846123|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Peugeot 207 2012|autos|hatchback|Peugeot|207|2012|US$ 6,000|"Gasolina|Mecánica
Kilometraje:
120,000 Kms
Lima, Lima"|Gasolina|Mecánica||120000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-207-2012-1845424|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Kia Picanto 2018|autos|hatchback|Kia|Picanto|2018|US$ 12,000|"Gas|Automática
Kilometraje:
12,358 Kms
Lima, Lima"|Gas|Automática||12358.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2018-1845179|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
