titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Mazda 3 2017|autos|sedan|Mazda|3|2017|US$ 12,500|"Gasolina|Mecánica
Kilometraje:
97,000 Kms
Chiclayo, Lambayeque"|Gasolina|Mecánica||97000.0|Chiclayo, Lambayeque|[]|https://neoauto.com/auto/usado/mazda-3-2017-1854350|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Audi A4 2022|autos|sedan|Audi|A4|2022|US$ 34,500|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"|Gasolina-Híbrido|Automática|Secuencial|22000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a4-2022-1852643|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Toyota Corolla 2013|autos|sedan|Toyota|Corolla|2013|US$ 11,000|"Gas GLP|Mecánica
Kilometraje:
125,000 Kms
Callao, Callao"|Gas Glp|Mecánica||125000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/toyota-corolla-2013-1853097|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Volkswagen Gol Sedán 2021|autos|sedan|Volkswagen|Gol Sedán|2021|US$ 10,000|"Gas GLP|Mecánica
Kilometraje:
56,000 Kms
Lima, Lima"|Gas Glp|Mecánica||56000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2021-1851909|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Kia Rio 2016|autos|sedan|Kia|Rio|2016|US$ 10,500|"Gasolina|Mecánica
Kilometraje:
37,000 Kms
Lima, Lima"|Gasolina|Mecánica||37000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2016-1853570|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Hyundai Elantra 2022|autos|sedan|Hyundai|Elantra|2022|US$ 19,000|"Gasolina|Mecánica
Kilometraje:
25,000 Kms
Lima, Lima"|Gasolina|Mecánica||25000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-elantra-2022-1852740|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Citroen C-Elysée 2016|autos|sedan|Citroen|C-Elysée|2016|US$ 5,800|"Dual|Mecánica
Kilometraje:
156,000 Kms
Lima, Lima"|Dual|Mecánica||156000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/citroen-c-elysee-2016-1852873|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Audi A4 2015|autos|sedan|Audi|A4|2015|US$ 13,990|"Gasolina|Automática
Kilometraje:
51,410 Kms
Lima, Lima"|Gasolina|Automática||51410.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a4-2015-1852253|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Chevrolet Cruze 2013|autos|sedan|Chevrolet|Cruze|2013|US$ 7,800|"Gasolina|Automática - Secuencial
Kilometraje:
64,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|64000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-cruze-2013-1852665|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=26
Toyota Corolla 2012|autos|sedan|Toyota|Corolla|2012|US$ 10,500|"Gasolina|Mecánica
Kilometraje:
184,000 Kms
El Dorado, San Martin"|Gasolina|Mecánica||184000.0|El Dorado, San Martin|[]|https://neoauto.com/auto/usado/toyota-corolla-2012-1854445|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Toyota Corolla 2015|autos|sedan|Toyota|Corolla|2015|US$ 14,000|"Gasolina|Automática
Kilometraje:
52 Kms
Huancayo, Junin"|Gasolina|Automática||52.0|Huancayo, Junin|[]|https://neoauto.com/auto/usado/toyota-corolla-2015-1852020|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Volkswagen Gol Sedán 2021|autos|sedan|Volkswagen|Gol Sedán|2021|US$ 9,000|"Gas GNV|Mecánica
Kilometraje:
85,554 Kms
Lima, Lima"|Gas Gnv|Mecánica||85554.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2021-1852326|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Toyota Yaris 2018|autos|sedan|Toyota|Yaris|2018|US$ 11,500|"Gasolina|Mecánica
Kilometraje:
85,000 Kms
Ica, Ica"|Gasolina|Mecánica||85000.0|Ica, Ica|[]|https://neoauto.com/auto/usado/toyota-yaris-2018-1852745|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Volkswagen Arenero 1981|autos|sedan|Volkswagen|Arenero|1981|US$ 4,500|"Gasolina|Mecánica
Kilometraje:
53,923 Kms
Lima, Lima"|Gasolina|Mecánica||53923.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-arenero-1981-1853706|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Volkswagen Bora 2009|autos|sedan|Volkswagen|Bora|2009|US$ 6,500|"Gasolina|Automática - Secuencial
Kilometraje:
137,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|137000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-bora-2009-1854215|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Nissan Tiida 2012|autos|sedan|Nissan|Tiida|2012|US$ 7,000|"Gas GNV|Mecánica
Kilometraje:
236,000 Kms
Lima, Lima"|Gas Gnv|Mecánica||236000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-tiida-2012-1851459|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Nissan Almera 2006|autos|sedan|Nissan|Almera|2006|US$ 7,500|"Gasolina|Mecánica
Kilometraje:
85,000 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||85000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/nissan-almera-2006-1853507|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Chevrolet Prisma 2020|autos|sedan|Chevrolet|Prisma|2020|US$ 9,000|"Dual|Mecánica
Kilometraje:
90,400 Kms
Lima, Lima"|Dual|Mecánica||90400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-prisma-2020-1851341|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Mercedes Benz Cla 180 2018|autos|sedan|Mercedes Benz|Cla 180|2018|US$ 19,750|"Gasolina|Automática - Secuencial
Kilometraje:
50,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|50000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-cla-180-2018-1851457|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Suzuki New Dzire 2021|autos|sedan|Suzuki|New Dzire|2021|US$ 9,990|"Dual|Mecánica
Kilometraje:
62,000 Kms
Lima, Lima"|Dual|Mecánica||62000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-new-dzire-2021-1851967|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Volkswagen Passat Cc 2011|autos|sedan|Volkswagen|Passat Cc|2011|US$ 8,500|"Gasolina|Automática - Secuencial
Kilometraje:
120,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|120000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-passat-cc-2011-1853680|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Honda Civic 2010|autos|sedan|Honda|Civic|2010|US$ 9,300|"Gas|Automática
Kilometraje:
169,000 Kms
Lima, Lima"|Gas|Automática||169000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/honda-civic-2010-1853328|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Suzuki Swift 2016|autos|sedan|Suzuki|Swift|2016|US$ 8,800|"Gasolina|Automática - Secuencial
Kilometraje:
75,051 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|75051.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2016-1799361|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Nissan Tiida 2012|autos|sedan|Nissan|Tiida|2012|US$ 8,800|"Gasolina|Automática
Kilometraje:
68,000 Kms
Lima, Lima"|Gasolina|Automática||68000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-tiida-2012-1803049|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Hyundai Elantra 2020|autos|sedan|Hyundai|Elantra|2020|US$ 14,500|"Gas GLP|Automática
Kilometraje:
53,000 Kms
Lima, Lima"|Gas Glp|Automática||53000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-elantra-2020-1851561|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Chevrolet Cruze 2015|autos|sedan|Chevrolet|Cruze|2015|US$ 7,500|"Gasolina|Mecánica
Kilometraje:
289,000 Kms
Lima, Lima"|Gasolina|Mecánica||289000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-cruze-2015-1852755|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Volkswagen Gol Sedán 2019|autos|sedan|Volkswagen|Gol Sedán|2019|US$ 9,000|"Dual|Mecánica
Kilometraje:
64,200 Kms
Lima, Lima"|Dual|Mecánica||64200.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2019-1852632|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Bmw 320i 2014|autos|sedan|BMW|320i|2014|US$ 14,500|"Gasolina|Automática - Secuencial
Kilometraje:
87,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|87000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-320i-2014-1853881|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Toyota Etios 2021|autos|sedan|Toyota|Etios|2021|US$ 13,000|"Dual|Mecánica
Kilometraje:
75,000 Kms
Chiclayo, Lambayeque"|Dual|Mecánica||75000.0|Chiclayo, Lambayeque|[]|https://neoauto.com/auto/usado/toyota-etios-2021-1853974|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=27
Chevrolet Sonic 2014|autos|sedan|Chevrolet|Sonic|2014|US$ 8,900|"Dual|Automática
Kilometraje:
125,000 Kms
Lambayeque, Lambayeque"|Dual|Automática||125000.0|Lambayeque, Lambayeque|[]|https://neoauto.com/auto/usado/chevrolet-sonic-2014-1853963|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Nissan Sentra V16 1995|autos|sedan|Nissan|Sentra V16|1995|US$ 4,500|"Dual|Automática
Kilometraje:
300,000 Kms
Lima, Lima"|Dual|Automática||300000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-sentra-v16-1995-1853324|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Kia Rio 2010|autos|sedan|Kia|Rio|2010|US$ 6,100|"Dual|Mecánica
Kilometraje:
172,000 Kms
Lima, Lima"|Dual|Mecánica||172000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2010-1815367|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Volkswagen Jetta 2020|autos|sedan|Volkswagen|Jetta|2020|US$ 16,800|"Gasolina|Automática - Secuencial
Kilometraje:
67,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|67000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-jetta-2020-1851916|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Kia Optima 2011|autos|sedan|Kia|Optima|2011|US$ 10,000|"Dual|Automática - Secuencial
Kilometraje:
138,000 Kms
Lima, Lima"|Dual|Automática|Secuencial|138000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-optima-2011-1852577|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Corolla 2022|autos|sedan|Toyota|Corolla|2022|US$ 18,990|"Gasolina|Mecánica
Kilometraje:
35,000 Kms
Huanuco, Huanuco"|Gasolina|Mecánica||35000.0|Huanuco, Huanuco|[]|https://neoauto.com/auto/usado/toyota-corolla-2022-1852640|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Mazda 323 1998|autos|sedan|Mazda|323|1998|US$ 4,000|"Dual|Mecánica
Kilometraje:
325,331 Kms
Cañete, Lima"|Dual|Mecánica||325331.0|Cañete, Lima|[]|https://neoauto.com/auto/usado/mazda-323-1998-1851836|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Corolla 2015|autos|sedan|Toyota|Corolla|2015|US$ 16,500|"Gasolina|Automática
Kilometraje:
28,000 Kms
Lima, Lima"|Gasolina|Automática||28000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2015-1851147|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Camry 2005|autos|sedan|Toyota|Camry|2005|US$ 4,000|"Gas GLP|Automática
Kilometraje:
194,400 Kms
Callao, Callao"|Gas Glp|Automática||194400.0|Callao, Callao|[]|https://neoauto.com/auto/usado/toyota-camry-2005-1854488|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Mazda 3 2017|autos|sedan|Mazda|3|2017|US$ 13,000|"Gasolina|Mecánica
Kilometraje:
59,000 Kms
Lima, Lima"|Gasolina|Mecánica||59000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2017-1851479|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Yaris 2021|autos|sedan|Toyota|Yaris|2021|US$ 13,500|"Gas GNV|Automática - Secuencial
Kilometraje:
120,000 Kms
Lima, Lima"|Gas Gnv|Automática|Secuencial|120000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-yaris-2021-1852628|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Subaru Legacy 1992|autos|sedan|Subaru|Legacy|1992|US$ 4,200|"Dual|Automática
Kilometraje:
300,000 Kms
Lima, Lima"|Dual|Automática||300000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-legacy-1992-1854175|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Camry 2016|autos|sedan|Toyota|Camry|2016|US$ 13,900|"Gasolina|Automática - Secuencial
Kilometraje:
95,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|95000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-camry-2016-1854218|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Mazda 2 2017|autos|sedan|Mazda|2|2017|US$ 11,955|"Gasolina|Automática - Secuencial
Kilometraje:
133,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|133000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-2017-1852700|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Corolla 2022|autos|sedan|Toyota|Corolla|2022|US$ 18,000|"Dual|Automática
Kilometraje:
70,000 Kms
Lima, Lima"|Dual|Automática||70000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2022-1853069|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Hyundai Elantra 2013|autos|sedan|Hyundai|Elantra|2013|US$ 10,000|"Gas GNV|Automática - Secuencial
Kilometraje:
200,000 Kms
Lima, Lima"|Gas Gnv|Automática|Secuencial|200000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-elantra-2013-1853632|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Jaguar Xe 2017|autos|sedan|Jaguar|Xe|2017|US$ 19,500|"Gasolina|Automática
Kilometraje:
59,000 Kms
Lima, Lima"|Gasolina|Automática||59000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/jaguar-xe-2017-1853199|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Corolla 2022|autos|sedan|Toyota|Corolla|2022|US$ 62,000|"Gas GLP|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"|Gas Glp|Automática|Secuencial|70000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2022-1852624|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Mazda 3 2006|autos|sedan|Mazda|3|2006|US$ 6,000|"Gasolina|Automática - Secuencial
Kilometraje:
155,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|155000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2006-1851693|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Toyota Corolla 2011|autos|sedan|Toyota|Corolla|2011|US$ 10,000|"Gasolina|Automática
Kilometraje:
148,000 Kms
Lima, Lima"|Gasolina|Automática||148000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2011-1851696|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=28
Kia Cerato 2018|autos|sedan|Kia|Cerato|2018|US$ 12,300|"Dual|Mecánica
Kilometraje:
116,500 Kms
Cajamarca, Cajamarca"|Dual|Mecánica||116500.0|Cajamarca, Cajamarca|[]|https://neoauto.com/auto/usado/kia-cerato-2018-1852844|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Volkswagen Jetta 2011|autos|sedan|Volkswagen|Jetta|2011|US$ 7,500|"Dual|Automática
Kilometraje:
122,880 Kms
Lima, Lima"|Dual|Automática||122880.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-jetta-2011-1853650|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Toyota Corolla 2019|autos|sedan|Toyota|Corolla|2019|US$ 16,900|"Gas GLP|Mecánica
Kilometraje:
79,000 Kms
Lima, Lima"|Gas Glp|Mecánica||79000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2019-1851653|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Volkswagen Bora 2009|autos|sedan|Volkswagen|Bora|2009|US$ 5,500|"Gas GLP|Automática - Secuencial
Kilometraje:
140,000 Kms
Lima, Lima"|Gas Glp|Automática|Secuencial|140000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-bora-2009-1854232|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Nissan Sentra 2002|autos|sedan|Nissan|Sentra|2002|US$ 4,700|"Dual|Mecánica
Kilometraje:
174,000 Kms
Callao, Callao"|Dual|Mecánica||174000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/nissan-sentra-2002-1852356|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Nissan Tiida 2013|autos|sedan|Nissan|Tiida|2013|US$ 9,000|"Dual|Mecánica
Kilometraje:
64,000 Kms
Lima, Lima"|Dual|Mecánica||64000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-tiida-2013-1853511|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Toyota Yaris 2026|autos|sedan|Toyota|Yaris|2026|US$ 18,000|"Dual|Mecánica
Kilometraje:
2,400 Kms
Huancayo, Junin"|Dual|Mecánica||2400.0|Huancayo, Junin|[]|https://neoauto.com/auto/usado/toyota-yaris-2026-1851946|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Volkswagen Bora 2007|autos|sedan|Volkswagen|Bora|2007|US$ 6,300|"Gasolina|Automática
Kilometraje:
127,000 Kms
Lima, Lima"|Gasolina|Automática||127000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-bora-2007-1852032|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Bmw 320i 2014|autos|sedan|BMW|320i|2014|US$ 16,500|"Gasolina|Automática - Secuencial
Kilometraje:
18,300 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|18300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-320i-2014-1852907|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Kia Cerato 2018|autos|sedan|Kia|Cerato|2018|US$ 10,000|"Gas GNV|Mecánica
Kilometraje:
170,000 Kms
Lima, Lima"|Gas Gnv|Mecánica||170000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-cerato-2018-1854526|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Subaru Impreza 2018|autos|sedan|Subaru|Impreza|2018|US$ 14,500|"Gasolina|Automática
Kilometraje:
49,500 Kms
Trujillo, La Libertad"|Gasolina|Automática||49500.0|Trujillo, La Libertad|[]|https://neoauto.com/auto/usado/subaru-impreza-2018-1852856|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Hyundai Verna 2021|autos|sedan|Hyundai|Verna|2021|US$ 12,000|"Dual|Automática
Kilometraje:
86,000 Kms
Lima, Lima"|Dual|Automática||86000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-verna-2021-1803906|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Nissan Versa Drive 2019|autos|sedan|Nissan|Versa Drive|2019|US$ 8,500|"Dual|Mecánica
Kilometraje:
272,000 Kms
Lima, Lima"|Dual|Mecánica||272000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-versa-drive-2019-1852461|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Kia Soluto 2023|autos|sedan|Kia|Soluto|2023|US$ 12,000|"Dual|Mecánica
Kilometraje:
996 Kms
Lima, Lima"|Dual|Mecánica||996.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-soluto-2023-1854119|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Kia Rio 2010|autos|sedan|Kia|Rio|2010|US$ 5,200|"Gas GNV|Mecánica
Kilometraje:
255,000 Kms
Lima, Lima"|Gas Gnv|Mecánica||255000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2010-1854336|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Toyota Camry 2008|autos|sedan|Toyota|Camry|2008|US$ 8,171|"Gasolina|Automática - Secuencial
Kilometraje:
175,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|175000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-camry-2008-1853545|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Toyota Corolla 2013|autos|sedan|Toyota|Corolla|2013|US$ 11,000|"Dual|Mecánica
Kilometraje:
235 Kms
Lima, Lima"|Dual|Mecánica||235.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2013-1851906|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Nissan Primera 2002|autos|sedan|Nissan|Primera|2002|US$ 20,500|"Gas GLP|Mecánica
Kilometraje:
121,000 Kms
Lima, Lima"|Gas Glp|Mecánica||121000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-primera-2002-1852307|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Mercedes Benz E-240 2003|autos|sedan|Mercedes Benz|E-240|2003|US$ 7,700|"Gasolina|Automática - Secuencial
Kilometraje:
80 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|80.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-e-240-2003-1852375|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Bmw 318 2016|autos|sedan|BMW|318|2016|US$ 17,250|"Gasolina|Automática
Kilometraje:
86,000 Kms
Lima, Lima"|Gasolina|Automática||86000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-318-2016-1853973|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=29
Toyota Yaris 2013|autos|sedan|Toyota|Yaris|2013|US$ 28,400|"Gas GLP|Mecánica
Kilometraje:
200 Kms
Lima, Lima"|Gas Glp|Mecánica||200.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-yaris-2013-1852979|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Hyundai Accent 2024|autos|sedan|Hyundai|Accent|2024|US$ 16,000|"Gasolina|Mecánica
Kilometraje:
28,200 Kms
Santa, Ancash"|Gasolina|Mecánica||28200.0|Santa, Ancash|[]|https://neoauto.com/auto/usado/hyundai-accent-2024-1852287|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Toyota Corolla 2016|autos|sedan|Toyota|Corolla|2016|US$ 14,800|"Gasolina|Automática
Kilometraje:
93,000 Kms
Lima, Lima"|Gasolina|Automática||93000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-corolla-2016-1854472|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Kia Soluto 2024|autos|sedan|Kia|Soluto|2024|US$ 12,000|"Dual|Mecánica
Kilometraje:
52,000 Kms
Lima, Lima"|Dual|Mecánica||52000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-soluto-2024-1852167|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Kia Rio 2012|autos|sedan|Kia|Rio|2012|US$ 9,400|"Gasolina|Automática - Secuencial
Kilometraje:
120,000 Kms
Paita, Piura"|Gasolina|Automática|Secuencial|120000.0|Paita, Piura|[]|https://neoauto.com/auto/usado/kia-rio-2012-1852976|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Kia Soluto 2026|autos|sedan|Kia|Soluto|2026|US$ 14,000|"Gas GLP|Mecánica
Kilometraje:
50 Kms
Lima, Lima"|Gas Glp|Mecánica||50.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-soluto-2026-1851270|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Toyota Corolla 2022|autos|sedan|Toyota|Corolla|2022|US$ 20,000|"Gasolina|Automática - Secuencial
Kilometraje:
54,000 Kms
Trujillo, La Libertad"|Gasolina|Automática|Secuencial|54000.0|Trujillo, La Libertad|[]|https://neoauto.com/auto/usado/toyota-corolla-2022-1853635|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Toyota Vista 2018|autos|sedan|Toyota|Vista|2018|US$ 9,500|"Gasolina|Mecánica
Kilometraje:
38,000 Kms
Ica, Ica"|Gasolina|Mecánica||38000.0|Ica, Ica|[]|https://neoauto.com/auto/usado/toyota-vista-2018-1852965|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Suzuki Ciaz 2019|autos|sedan|Suzuki|Ciaz|2019|US$ 11,000|"Dual|Mecánica
Kilometraje:
44,500 Kms
Lima, Lima"|Dual|Mecánica||44500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-ciaz-2019-1853401|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Great Wall Voleex C30 2021|autos|sedan|Great Wall|Voleex C30|2021|US$ 8,600|"Dual|Mecánica
Kilometraje:
176,000 Kms
Lima, Lima"|Dual|Mecánica||176000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/great-wall-voleex-c30-2021-1853541|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Toyota Yaris 2024|autos|sedan|Toyota|Yaris|2024|US$ 17,500|"Gasolina|Automática - Secuencial
Kilometraje:
41,500 Kms
Trujillo, La Libertad"|Gasolina|Automática|Secuencial|41500.0|Trujillo, La Libertad|[]|https://neoauto.com/auto/usado/toyota-yaris-2024-1851498|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Hyundai Accent 2010|autos|sedan|Hyundai|Accent|2010|US$ 5,800|"Dual|Mecánica
Kilometraje:
428,400 Kms
Lima, Lima"|Dual|Mecánica||428400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-accent-2010-1852292|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
Volkswagen Escarabajo 1965|autos|sedan|Volkswagen|Escarabajo 1965||US$ 7,300|"Gasolina|Mecánica
Kilometraje:
60,000 Kms
Lima, Lima"|Gasolina|Mecánica||60000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-escarabajo-1965-1853033|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=30
